HP1_Energy_Wh,HP2_Energy_Wh,HP3_Energy_Wh,HP4_Energy_Wh,HP5_Energy_Wh,HP6_Energy_Wh
2.7154360618755176,2226.849772004098,466.78771242307926,26.664826325884736,2301.1196841056785,3963.056644944888
11.445985201955454,2233.486652275603,667.3902965181201,32.81924704684161,2386.612521118711,3332.000032908595
15.28622377800539,1618.1261480166072,730.9830512030684,10.650483155597323,2531.9013687158185,2227.136251740241
39.03523029552302,1548.989386563025,0.0,6.109891321872922,2932.2809525153166,1674.604711275871
59.228349105027895,1557.4510675380293,0.0,5.656536887078321,3323.807908066436,517.1821277868341
93.18619598701945,1568.0600446597514,0.8918636980221148,5.999419091798904,3772.7257525801374,48.202521288460495
110.71687231612466,1574.1571569172993,13.50778301928308,5.707787646360288,4023.9545493933697,15.431396091282865
134.91114097495264,1574.7136690098143,34.11798981434252,5.994943787333653,4217.420236029344,2.754944440566557
158.15757879491477,1573.7878522410256,44.81771183160488,5.9058627431211494,4333.942126591809,2.7579340874643203
111.23381010088305,1571.6509818711093,74.74282062468784,5.819450164562362,4310.196937873966,15.487877310458494
10029.498117170344,1608.0776311370662,77.91076194700716,10.780789747002542,4141.025598989566,461.76884628685707
191.76335605397037,1583.0702501595329,8139.205738594676,8.540906234823076,3653.0835383414123,5229.371462271998
1536.0965528192698,4251.60023487654,3307.322347922133,38.42262925369896,3650.977182445799,5488.138758020556
2179.502970134129,6140.102251806319,744.7792064684324,107.59111186973738,4013.974138959941,5211.564496877005
2695.463374325625,7796.805828713345,375.6158642677158,124.2315296736045,3753.226818417231,4021.5515922128325
3118.4679117467567,10764.88718262339,208.26349916746585,129.28500167376347,3470.9400371397514,3268.4411308870185
3519.622323675472,11790.637634853232,78.93591183898883,179.84710253429506,3235.477106691445,2101.248977642542
3906.9719179458316,8763.004884797647,53.159909969922396,255.1460640188868,3034.70478840904,1580.2612991834833
4246.002926793297,11569.194995749687,2.20252905271049,229.91647905775736,2935.6624707281044,1238.781616684854
4520.112164674121,10415.592045414163,9.48093732730734,99.72229469293657,2931.203282130622,943.7385270080878
4748.275044152913,9348.13121438736,14.957582817517117,92.17082385787964,2865.9654913562267,1228.4637096730144
4929.753475561289,6756.999717522182,11.420699184752404,153.8543266339729,2643.944202037534,1664.4368687969454
4262.710418415136,2865.5528093098205,19.626470508017558,61.045055616481505,2159.7507373990366,2891.0483449020785
0.35600110154935205,2060.9658508062357,355.66853683849735,44.27909577722005,1932.6930240821462,4130.380376394226
4.6586091403141685,2226.054979163075,408.777017083675,26.66536121648798,2006.7013454837277,3969.3525922314584
7.9525160063604545,2233.9161400565877,587.3930455888046,33.014460259544364,2046.6379040533277,3335.6818256494316
13.706550313846495,1619.6732855643784,702.9032116569996,10.564114310765358,2366.4338476997746,2231.3477385785127
47.930293304376356,1552.7579652331797,0.0,6.125258796922266,3188.2840959603013,1678.5685275004048
86.74770320203842,1563.4223967046084,0.5689908144413229,5.683700108864894,4133.9611787469,518.8552421242001
141.3517739414605,1572.0285396849927,34.80231941183003,6.008701802102999,5079.582772676988,48.444563897187265
179.18434405766436,1577.6189776413692,123.54421509295213,5.913834798249194,5764.3198442544,15.525362055367468
229.9683276431078,1578.782655138506,303.74518266046744,5.816312740680551,6431.551279839272,2.7740380007280288
287.7678894191623,1578.5445850374379,637.4563051050122,5.967245447017799,6980.038680184801,2.7841428337587963
333.79539895988427,1578.783528494884,806.2155129352558,5.836522115803781,7321.922082689425,15.673116749015252
401.11593756774994,1583.4863789254582,1342.752240835383,10.668572651424393,7362.15794647804,463.76542425744725
108.1794499891083,1580.569774899048,15414.71275959185,8.814488857344628,7144.616734232094,5270.946020163237
11892.817736337855,1606.0998913083888,6509.721202177571,17.193949573028462,7549.440775009162,5587.830986450892
636.2924169969034,3086.271137078865,3470.9188161039106,27.530931345598866,7691.721062270669,5344.332410253467
1.0795036256960548,4674.517798456282,2013.7991113584028,47.044144981480514,7150.166924430504,4277.879577709231
98.6918054236295,6469.781093889607,1222.46222973226,39.2888878087994,6398.41391897443,3498.4253853526316
227.77916006089885,6351.87546778514,916.2379374823819,53.92347204232243,5702.259541495183,2246.6916083661245
451.81988356304663,6165.660856483382,724.6027077708429,41.94529291089966,4767.935234868406,1692.1800819150822
699.2429912097737,6083.051459249158,482.6744798422481,38.52785166534236,4304.331509890697,1325.0049708127078
893.1381146431017,6012.807116997566,646.7141719300699,25.838359290655745,4130.092550156567,1009.5032432007034
25.72416822304728,6172.863958175457,811.527488889145,21.28765218200694,4648.349975756894,1329.711780226825
68.18867904477625,6382.819300125118,1685.2487239480276,23.948112945986956,5369.508503276214,1844.0918879570256
2.216564623075494,4336.854174077732,2608.0628158809527,9.186533410417004,5502.232219572594,3229.8240150082243
21.44975550389546,1553.8347865898631,10.4631216813396,8.754348285085078,5610.5731463707325,4420.512354381786
41.01772290562401,1563.9636261771966,446.78977320421865,8.965152492872281,6104.624382891423,4020.362566611727
277.74591783967134,1575.3835732977534,813.4281403910315,9.044229930770886,6905.932629125611,3392.073630928412
402.23949054096795,1588.2145754027829,1948.1832867241042,12.563094452248945,7769.954389818046,2267.9206475380856
